model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
2, 20, 160000, 10000000, 150, 83312592, 0, 0.417161333
2, 20, 160000, 10000000, 150, 79366801, 0, 0.392314471
2, 20, 160000, 10000000, 150, 75905628, 0, 0.382798080
2, 20, 160000, 10000000, 150, 65330338, 0, 0.327762088
2, 20, 160000, 10000000, 150, 90428907, 0, 0.453209047
2, 20, 160000, 10000000, 150, 68564643, 0, 0.339402820
2, 20, 160000, 10000000, 150, 69886479, 0, 0.351062957
2, 20, 160000, 10000000, 150, 65005144, 0, 0.325494997
2, 20, 160000, 10000000, 150, 73441096, 0, 0.367974104
2, 20, 160000, 10000000, 150, 67273328, 0, 0.337777674
2, 20, 160000, 100000000, 150, 816893294, 0, 3.934294484
2, 20, 160000, 100000000, 150, 685259903, 0, 3.275887626
2, 20, 160000, 100000000, 150, 743595203, 0, 3.568545866
2, 20, 160000, 100000000, 150, 736025643, 0, 3.534566155
2, 20, 160000, 100000000, 150, 701437902, 0, 3.362135122
2, 20, 160000, 100000000, 150, 1024686585, 0, 4.959990739
2, 20, 160000, 100000000, 150, 722709027, 0, 3.464921864
2, 20, 160000, 100000000, 150, 827563189, 0, 3.973836882
2, 20, 160000, 100000000, 150, 736188790, 0, 3.512878029
2, 20, 160000, 100000000, 150, 700454018, 0, 3.337946961
0, 40, 160000, 1000000, 150, 16621600, 0, 0.084311480
0, 40, 160000, 1000000, 150, 17098162, 0, 0.083084000
0, 40, 160000, 1000000, 150, 17219561, 0, 0.083920916
0, 40, 160000, 1000000, 150, 16669635, 0, 0.081303640
0, 40, 160000, 1000000, 150, 17172137, 0, 0.083668702
0, 40, 160000, 1000000, 150, 17283159, 0, 0.083455865
0, 40, 160000, 1000000, 150, 17027238, 0, 0.082159319
0, 40, 160000, 1000000, 150, 16160786, 0, 0.077535815
0, 40, 160000, 1000000, 150, 16222553, 0, 0.077131958
0, 40, 160000, 1000000, 150, 16748248, 0, 0.080182318
0, 40, 160000, 10000000, 150, 162402599, 0, 0.767016507
0, 40, 160000, 10000000, 150, 155907133, 0, 0.735483877
0, 40, 160000, 10000000, 150, 161464492, 0, 0.758647623
0, 40, 160000, 10000000, 150, 161858655, 0, 0.758212271
0, 40, 160000, 10000000, 150, 155749357, 0, 0.729774256
0, 40, 160000, 10000000, 150, 164483588, 0, 0.770125691
0, 40, 160000, 10000000, 150, 155707975, 0, 0.728508154
0, 40, 160000, 10000000, 150, 162620983, 0, 0.763264710
0, 40, 160000, 10000000, 150, 156391018, 0, 0.735479419
0, 40, 160000, 10000000, 150, 163684151, 0, 0.768126415
0, 40, 160000, 100000000, 150, 1753744656, 0, 8.206321575
0, 40, 160000, 100000000, 150, 1912653184, 0, 8.823745204
0, 40, 160000, 100000000, 150, 1752662383, 0, 8.171648345
0, 40, 160000, 100000000, 150, 2153184490, 0, 9.885132009
0, 40, 160000, 100000000, 150, 2016730676, 0, 9.274798337
0, 40, 160000, 100000000, 150, 1907036500, 0, 8.819039346
0, 40, 160000, 100000000, 150, 1835207277, 0, 8.494288916
0, 40, 160000, 100000000, 150, 1924024432, 0, 8.886416466
0, 40, 160000, 100000000, 150, 2018081687, 0, 9.292965559
0, 40, 160000, 100000000, 150, 1832976326, 0, 8.496976870
1, 40, 160000, 1000000, 150, 35184175, 0, 0.164772148
1, 40, 160000, 1000000, 150, 47317932, 0, 0.216411633
1, 40, 160000, 1000000, 150, 46142460, 0, 0.210228132
1, 40, 160000, 1000000, 150, 36199188, 0, 0.165370428
1, 40, 160000, 1000000, 150, 43426097, 0, 0.199806856
1, 40, 160000, 1000000, 150, 47264711, 0, 0.217573476
1, 40, 160000, 1000000, 150, 48910580, 0, 0.223144926
1, 40, 160000, 1000000, 150, 46688846, 0, 0.213619266
1, 40, 160000, 1000000, 150, 36033721, 0, 0.165060805
1, 40, 160000, 1000000, 150, 50989616, 0, 0.232858009
1, 40, 160000, 10000000, 150, 443280176, 0, 2.030347923
1, 40, 160000, 10000000, 150, 466863245, 0, 2.128545300
1, 40, 160000, 10000000, 150, 349554829, 0, 1.603987819
1, 40, 160000, 10000000, 150, 309505921, 0, 1.416957429
1, 40, 160000, 10000000, 150, 455110774, 0, 2.079609680
1, 40, 160000, 10000000, 150, 413276957, 0, 1.886900354
1, 40, 160000, 10000000, 150, 431488336, 0, 1.968731166
1, 40, 160000, 10000000, 150, 354041940, 0, 1.619787627
1, 40, 160000, 10000000, 150, 378132943, 0, 1.732182412
1, 40, 160000, 10000000, 150, 267761216, 0, 1.232383523
1, 40, 160000, 100000000, 150, 3779266692, 0, 17.190621685
1, 40, 160000, 100000000, 150, 3018239344, 0, 13.788077841
1, 40, 160000, 100000000, 150, 4489388287, 0, 20.397202011
1, 40, 160000, 100000000, 150, 3533783311, 0, 16.075479983
1, 40, 160000, 100000000, 150, 2999762645, 0, 13.690078673
1, 40, 160000, 100000000, 150, 4180716530, 0, 19.011694882
1, 40, 160000, 100000000, 150, 2757235374, 0, 12.600828011
1, 40, 160000, 100000000, 150, 3936185480, 0, 17.913781379
1, 40, 160000, 100000000, 150, 3845338484, 0, 17.451480967
1, 40, 160000, 100000000, 150, 4128689992, 0, 18.785995246
2, 40, 160000, 1000000, 150, 9536108, 0, 0.049436865
2, 40, 160000, 1000000, 150, 12487212, 0, 0.060022193
2, 40, 160000, 1000000, 150, 11534395, 0, 0.056036544
2, 40, 160000, 1000000, 150, 10013830, 0, 0.047925298
2, 40, 160000, 1000000, 150, 11287080, 0, 0.054235312
2, 40, 160000, 1000000, 150, 9718115, 0, 0.047014273
2, 40, 160000, 1000000, 150, 14537743, 0, 0.069844373
2, 40, 160000, 1000000, 150, 15345237, 0, 0.072620245
2, 40, 160000, 1000000, 150, 13889552, 0, 0.065639801
2, 40, 160000, 1000000, 150, 11909272, 0, 0.057638203
2, 40, 160000, 10000000, 150, 118185306, 0, 0.537115553
2, 40, 160000, 10000000, 150, 120883418, 0, 0.544933420
2, 40, 160000, 10000000, 150, 115653573, 0, 0.525164471
2, 40, 160000, 10000000, 150, 104419411, 0, 0.472027012
2, 40, 160000, 10000000, 150, 97792474, 0, 0.440645132
2, 40, 160000, 10000000, 150, 107759611, 0, 0.486417175
2, 40, 160000, 10000000, 150, 91240488, 0, 0.412548851
2, 40, 160000, 10000000, 150, 107827056, 0, 0.488292473
2, 40, 160000, 10000000, 150, 109166103, 0, 0.494497031
2, 40, 160000, 10000000, 150, 100000170, 0, 0.453877462
2, 40, 160000, 100000000, 150, 1010220009, 0, 4.486063376
2, 40, 160000, 100000000, 150, 1144521972, 0, 5.111563327
2, 40, 160000, 100000000, 150, 1212422922, 0, 5.413234584
2, 40, 160000, 100000000, 150, 887307970, 0, 3.947220401
2, 40, 160000, 100000000, 150, 1050877742, 0, 4.756945203
2, 40, 160000, 100000000, 150, 1181243254, 0, 5.257481436
2, 40, 160000, 100000000, 150, 1099133662, 0, 4.881262335
2, 40, 160000, 100000000, 150, 1010779639, 0, 4.481467825
2, 40, 160000, 100000000, 150, 1009810159, 0, 4.483243107
2, 40, 160000, 100000000, 150, 1158246851, 0, 5.165853373
0, 80, 160000, 1000000, 150, 12644377, 0, 0.058440172
0, 80, 160000, 1000000, 150, 12607572, 0, 0.057451723
0, 80, 160000, 1000000, 150, 12337250, 0, 0.056707599
0, 80, 160000, 1000000, 150, 12541716, 0, 0.057406806
0, 80, 160000, 1000000, 150, 12479949, 0, 0.057384025
0, 80, 160000, 1000000, 150, 12871609, 0, 0.059275155
0, 80, 160000, 1000000, 150, 12754057, 0, 0.058762460
0, 80, 160000, 1000000, 150, 12291106, 0, 0.057255901
0, 80, 160000, 1000000, 150, 12248198, 0, 0.056539939
0, 80, 160000, 1000000, 150, 12156951, 0, 0.056420213
0, 80, 160000, 10000000, 150, 103417216, 0, 0.484853822
0, 80, 160000, 10000000, 150, 107888823, 0, 0.500182831
0, 80, 160000, 10000000, 150, 110589806, 0, 0.515366784
0, 80, 160000, 10000000, 150, 107906767, 0, 0.502853325
0, 80, 160000, 10000000, 150, 106748872, 0, 0.502676973
0, 80, 160000, 10000000, 150, 106941255, 0, 0.499249546
0, 80, 160000, 10000000, 150, 105254003, 0, 0.491299305
0, 80, 160000, 10000000, 150, 105514744, 0, 0.494885793
0, 80, 160000, 10000000, 150, 107560272, 0, 0.504197648
0, 80, 160000, 10000000, 150, 105806553, 0, 0.495310962
0, 80, 160000, 100000000, 150, 1612376610, 0, 7.261023207
0, 80, 160000, 100000000, 150, 1203355256, 0, 5.621797987
0, 80, 160000, 100000000, 150, 1211777049, 0, 5.652086989
0, 80, 160000, 100000000, 150, 1212283822, 0, 5.698587810
0, 80, 160000, 100000000, 150, 1219068168, 0, 5.739563272
0, 80, 160000, 100000000, 150, 1205804896, 0, 5.651730855
0, 80, 160000, 100000000, 150, 1605327800, 0, 7.251150843
0, 80, 160000, 100000000, 150, 1211808176, 0, 5.639846350
0, 80, 160000, 100000000, 150, 1212936470, 0, 5.659644601
0, 80, 160000, 100000000, 150, 1629777505, 0, 7.395574529
1, 80, 160000, 1000000, 150, 99539540, 0, 0.442989471
1, 80, 160000, 1000000, 150, 98926565, 0, 0.436376726
1, 80, 160000, 1000000, 150, 90010451, 0, 0.397238404
1, 80, 160000, 1000000, 150, 72308835, 0, 0.320630838
1, 80, 160000, 1000000, 150, 103565531, 0, 0.456657758
1, 80, 160000, 1000000, 150, 71741150, 0, 0.317663364
1, 80, 160000, 1000000, 150, 86083825, 0, 0.381261006
1, 80, 160000, 1000000, 150, 79656901, 0, 0.353206042
1, 80, 160000, 1000000, 150, 96883907, 0, 0.426855125
1, 80, 160000, 1000000, 150, 74450188, 0, 0.329669490
1, 80, 160000, 10000000, 150, 647148428, 0, 2.879776935
1, 80, 160000, 10000000, 150, 1087213831, 0, 4.799044720
1, 80, 160000, 10000000, 150, 740882686, 0, 3.287921168
1, 80, 160000, 10000000, 150, 589647539, 0, 2.640944659
1, 80, 160000, 10000000, 150, 817774335, 0, 3.638774107
1, 80, 160000, 10000000, 150, 897245445, 0, 3.967859693
1, 80, 160000, 10000000, 150, 610819543, 0, 2.729987813
1, 80, 160000, 10000000, 150, 817775677, 0, 3.619613694
1, 80, 160000, 10000000, 150, 838232961, 0, 3.711865043
1, 80, 160000, 10000000, 150, 590706557, 0, 2.637527064
1, 80, 160000, 100000000, 150, 5810579791, 0, 25.969924215
1, 80, 160000, 100000000, 150, 7341459721, 0, 32.562119041
1, 80, 160000, 100000000, 150, 9545842872, 0, 42.184063941
1, 80, 160000, 100000000, 150, 7080278140, 0, 31.446408490
1, 80, 160000, 100000000, 150, 8647994280, 0, 38.282034758
1, 80, 160000, 100000000, 150, 7264073200, 0, 32.246598066
1, 80, 160000, 100000000, 150, 9293565870, 0, 41.130907508
1, 80, 160000, 100000000, 150, 7469497602, 0, 33.155963182
1, 80, 160000, 100000000, 150, 8927326023, 0, 39.515443662
1, 80, 160000, 100000000, 150, 6746813050, 0, 30.002228385
2, 80, 160000, 1000000, 150, 11050447, 0, 0.054353505
2, 80, 160000, 1000000, 150, 10861972, 0, 0.051086606
2, 80, 160000, 1000000, 150, 11836030, 0, 0.055423819
2, 80, 160000, 1000000, 150, 11172823, 0, 0.053011875
2, 80, 160000, 1000000, 150, 11576508, 0, 0.054496755
2, 80, 160000, 1000000, 150, 11870087, 0, 0.055994439
2, 80, 160000, 1000000, 150, 11576570, 0, 0.054328703
2, 80, 160000, 1000000, 150, 10732150, 0, 0.051175497
2, 80, 160000, 1000000, 150, 11621919, 0, 0.054891304
2, 80, 160000, 1000000, 150, 11574311, 0, 0.054562317
2, 80, 160000, 10000000, 150, 115528818, 0, 0.512535346
2, 80, 160000, 10000000, 150, 119135499, 0, 0.527202253
2, 80, 160000, 10000000, 150, 108102140, 0, 0.480580139
2, 80, 160000, 10000000, 150, 109850121, 0, 0.485561401
2, 80, 160000, 10000000, 150, 118060244, 0, 0.524920995
2, 80, 160000, 10000000, 150, 111862263, 0, 0.497195044
2, 80, 160000, 10000000, 150, 106549898, 0, 0.472736657
2, 80, 160000, 10000000, 150, 110172387, 0, 0.488720694
2, 80, 160000, 10000000, 150, 123155568, 0, 0.546910790
2, 80, 160000, 10000000, 150, 114474805, 0, 0.511346524
2, 80, 160000, 100000000, 150, 1220405933, 0, 5.345637682
2, 80, 160000, 100000000, 150, 1126148118, 0, 4.934118497
2, 80, 160000, 100000000, 150, 1143473635, 0, 4.996062270
2, 80, 160000, 100000000, 150, 1233187029, 0, 5.409445958
2, 80, 160000, 100000000, 150, 1250559726, 0, 5.488249069
2, 80, 160000, 100000000, 150, 1195025750, 0, 5.252255252
2, 80, 160000, 100000000, 150, 1147308281, 0, 5.023551452
2, 80, 160000, 100000000, 150, 1131264194, 0, 4.952047404
2, 80, 160000, 100000000, 150, 1065593280, 0, 4.659069634
2, 80, 160000, 100000000, 150, 1251327729, 0, 5.502668589
0, 160, 160000, 1000000, 150, 14353174, 0, 0.078030938
0, 160, 160000, 1000000, 150, 13030851, 0, 0.070546228
0, 160, 160000, 1000000, 150, 12135955, 0, 0.066634608
0, 160, 160000, 1000000, 150, 9359411, 0, 0.053289402
0, 160, 160000, 1000000, 150, 14346033, 0, 0.079726463
0, 160, 160000, 1000000, 150, 12357145, 0, 0.069964569
0, 160, 160000, 1000000, 150, 12105010, 0, 0.064776751
0, 160, 160000, 1000000, 150, 12222685, 0, 0.071502064
0, 160, 160000, 1000000, 150, 14333948, 0, 0.078973145
0, 160, 160000, 1000000, 150, 13156339, 0, 0.071249650
0, 160, 160000, 10000000, 150, 118384584, 0, 0.617863543
0, 160, 160000, 10000000, 150, 114405713, 0, 0.598035591
0, 160, 160000, 10000000, 150, 116772407, 0, 0.615563230
0, 160, 160000, 10000000, 150, 119461182, 0, 0.633874373
0, 160, 160000, 10000000, 150, 119368956, 0, 0.638570711
0, 160, 160000, 10000000, 150, 116456672, 0, 0.618697011
0, 160, 160000, 10000000, 150, 115130381, 0, 0.612708645
0, 160, 160000, 10000000, 150, 113029252, 0, 0.599163954
0, 160, 160000, 10000000, 150, 116236519, 0, 0.618781548
0, 160, 160000, 10000000, 150, 119335083, 0, 0.638761234
0, 160, 160000, 100000000, 150, 1081171977, 0, 5.291521912
0, 160, 160000, 100000000, 150, 1121306151, 0, 5.513274403
0, 160, 160000, 100000000, 150, 1121953487, 0, 5.547867739
0, 160, 160000, 100000000, 150, 1129918067, 0, 5.595201684
0, 160, 160000, 100000000, 150, 1134497828, 0, 5.606839368
0, 160, 160000, 100000000, 150, 1090736526, 0, 5.397842198
0, 160, 160000, 100000000, 150, 1102358994, 0, 5.414684369
0, 160, 160000, 100000000, 150, 1124045829, 0, 5.602587223
0, 160, 160000, 100000000, 150, 1082933323, 0, 5.355646887
0, 160, 160000, 100000000, 150, 1097943905, 0, 5.482954742
1, 160, 160000, 1000000, 150, 12651335, 0, 0.077243903
1, 160, 160000, 1000000, 150, 11578034, 0, 0.072299390
1, 160, 160000, 1000000, 150, 11114962, 0, 0.066869734
1, 160, 160000, 1000000, 150, 10842746, 0, 0.065209463
1, 160, 160000, 1000000, 150, 12833157, 0, 0.081632937
1, 160, 160000, 1000000, 150, 13158536, 0, 0.082720603
1, 160, 160000, 1000000, 150, 12483916, 0, 0.076524319
1, 160, 160000, 1000000, 150, 11502717, 0, 0.070885559
1, 160, 160000, 1000000, 150, 11077669, 0, 0.068890173
1, 160, 160000, 1000000, 150, 11630281, 0, 0.071659526
1, 160, 160000, 10000000, 150, 192370357, 0, 1.256043652
1, 160, 160000, 10000000, 150, 218353200, 0, 1.520340910
1, 160, 160000, 10000000, 150, 167803160, 0, 1.800135554
1, 160, 160000, 10000000, 150, 158757590, 0, 1.717447910
1, 160, 160000, 10000000, 150, 166529359, 0, 1.789792243
1, 160, 160000, 10000000, 150, 159090535, 0, 1.724658504
1, 160, 160000, 10000000, 150, 160606461, 0, 1.750292020
1, 160, 160000, 10000000, 150, 167581602, 0, 1.806447824
1, 160, 160000, 10000000, 150, 163476631, 0, 1.759846205
1, 160, 160000, 10000000, 150, 159213705, 0, 1.720008191
1, 160, 160000, 100000000, 150, 1605275004, 0, 16.747360110
1, 160, 160000, 100000000, 150, 1586755582, 0, 16.436525327
1, 160, 160000, 100000000, 150, 1620382815, 0, 16.954996258
1, 160, 160000, 100000000, 150, 1613044333, 0, 16.875819071
1, 160, 160000, 100000000, 150, 1623653069, 0, 16.894100248
1, 160, 160000, 100000000, 150, 1613734332, 0, 16.894125593
1, 160, 160000, 100000000, 150, 1572246281, 0, 16.380134373
1, 160, 160000, 100000000, 150, 1620345706, 0, 17.013480119
1, 160, 160000, 100000000, 150, 1598208189, 0, 16.659369863
1, 160, 160000, 100000000, 150, 1596997072, 0, 16.675062109
2, 160, 160000, 1000000, 150, 19177625, 0, 0.146460251
2, 160, 160000, 1000000, 150, 20455393, 0, 0.152645943
2, 160, 160000, 1000000, 150, 23420717, 0, 0.173957479
2, 160, 160000, 1000000, 150, 21820257, 0, 0.164907151
2, 160, 160000, 1000000, 150, 19049512, 0, 0.145850901
2, 160, 160000, 1000000, 150, 21763434, 0, 0.162798565
2, 160, 160000, 1000000, 150, 18917188, 0, 0.143629201
2, 160, 160000, 1000000, 150, 20208444, 0, 0.153842316
2, 160, 160000, 1000000, 150, 20439218, 0, 0.151560128
2, 160, 160000, 1000000, 150, 22871218, 0, 0.172149596
2, 160, 160000, 10000000, 150, 167234069, 0, 1.193679254
2, 160, 160000, 10000000, 150, 148656297, 0, 1.072759335
2, 160, 160000, 10000000, 150, 155888273, 0, 1.122962643
2, 160, 160000, 10000000, 150, 160922317, 0, 1.151929601
2, 160, 160000, 10000000, 150, 155311187, 0, 1.109924268
2, 160, 160000, 10000000, 150, 145612176, 0, 1.056534613
2, 160, 160000, 10000000, 150, 155157867, 0, 1.108572896
2, 160, 160000, 10000000, 150, 166004214, 0, 1.196627916
2, 160, 160000, 10000000, 150, 154039828, 0, 1.105999071
2, 160, 160000, 10000000, 150, 161917311, 0, 1.156283451
2, 160, 160000, 100000000, 150, 1359676024, 0, 8.416951272
2, 160, 160000, 100000000, 150, 1663407485, 0, 7.155524491
2, 160, 160000, 100000000, 150, 1314934438, 0, 5.657805492
2, 160, 160000, 100000000, 150, 1748343058, 0, 7.503836744
2, 160, 160000, 100000000, 150, 1236788460, 0, 5.316052902
2, 160, 160000, 100000000, 150, 1462293131, 0, 6.268756338
2, 160, 160000, 100000000, 150, 1580431867, 0, 6.780808985
2, 160, 160000, 100000000, 150, 1460805526, 0, 6.273816515
2, 160, 160000, 100000000, 150, 1542470905, 0, 6.638155059
2, 160, 160000, 100000000, 150, 1308036568, 0, 5.617467834
0, 20, 160000, 1000000, 135, 14758874, 0, 0.085369184
0, 20, 160000, 1000000, 135, 16210469, 0, 0.084887754
0, 20, 160000, 1000000, 135, 15811726, 0, 0.082744764
0, 20, 160000, 1000000, 135, 16494587, 0, 0.086515305
0, 20, 160000, 1000000, 135, 15106773, 0, 0.079990457
0, 20, 160000, 1000000, 135, 15652731, 0, 0.081819413
0, 20, 160000, 1000000, 135, 16087910, 0, 0.084702263
0, 20, 160000, 1000000, 135, 14960411, 0, 0.078287235
0, 20, 160000, 1000000, 135, 15630026, 0, 0.081689870
0, 20, 160000, 1000000, 135, 15495749, 0, 0.082155877
0, 20, 160000, 10000000, 135, 150537334, 0, 0.760575613
0, 20, 160000, 10000000, 135, 147925890, 0, 0.751462390
0, 20, 160000, 10000000, 135, 152599767, 0, 0.770100384
0, 20, 160000, 10000000, 135, 146659903, 0, 0.745338126
0, 20, 160000, 10000000, 135, 155990263, 0, 0.788894925
0, 20, 160000, 10000000, 135, 153610568, 0, 0.778488744
0, 20, 160000, 10000000, 135, 149315231, 0, 0.756738402
0, 20, 160000, 10000000, 135, 148363756, 0, 0.746521159
0, 20, 160000, 10000000, 135, 153187657, 0, 0.776542517
0, 20, 160000, 10000000, 135, 154927887, 0, 0.786003551
0, 20, 160000, 100000000, 135, 1890923503, 0, 9.325573685
0, 20, 160000, 100000000, 135, 1727641146, 0, 8.589746266
0, 20, 160000, 100000000, 135, 1819072857, 0, 9.007103034
0, 20, 160000, 100000000, 135, 1831747692, 0, 9.020634570
0, 20, 160000, 100000000, 135, 1846385044, 0, 9.175817277
0, 20, 160000, 100000000, 135, 1742892572, 0, 8.641305871
0, 20, 160000, 100000000, 135, 1771641888, 0, 8.770545519
0, 20, 160000, 100000000, 135, 1837531673, 0, 9.096804753
0, 20, 160000, 100000000, 135, 1721619555, 0, 8.592622939
0, 20, 160000, 100000000, 135, 1876830217, 0, 9.314397153
1, 20, 160000, 1000000, 135, 18147353, 0, 0.100684080
1, 20, 160000, 1000000, 135, 18365370, 0, 0.097475321
1, 20, 160000, 1000000, 135, 16727984, 0, 0.090160387
1, 20, 160000, 1000000, 135, 17870866, 0, 0.095081871
1, 20, 160000, 1000000, 135, 17394975, 0, 0.092272066
1, 20, 160000, 1000000, 135, 14784753, 0, 0.078139045
1, 20, 160000, 1000000, 135, 18386612, 0, 0.097461554
1, 20, 160000, 1000000, 135, 15673117, 0, 0.082277586
1, 20, 160000, 1000000, 135, 18304519, 0, 0.096251353
1, 20, 160000, 1000000, 135, 17602983, 0, 0.093446041
1, 20, 160000, 10000000, 135, 164840886, 0, 0.831048633
1, 20, 160000, 10000000, 135, 174849528, 0, 0.898356810
1, 20, 160000, 10000000, 135, 184035173, 0, 0.951723378
1, 20, 160000, 10000000, 135, 130301302, 0, 0.665965740
1, 20, 160000, 10000000, 135, 171112721, 0, 0.868095616
1, 20, 160000, 10000000, 135, 128579566, 0, 0.655416775
1, 20, 160000, 10000000, 135, 153364720, 0, 0.780439480
1, 20, 160000, 10000000, 135, 158303245, 0, 0.808226658
1, 20, 160000, 10000000, 135, 132610500, 0, 0.676145627
1, 20, 160000, 10000000, 135, 166724365, 0, 0.838361684
1, 20, 160000, 100000000, 135, 1593516978, 0, 7.936892152
1, 20, 160000, 100000000, 135, 1619556706, 0, 8.135107001
1, 20, 160000, 100000000, 135, 1400916702, 0, 6.999946953
1, 20, 160000, 100000000, 135, 1705175871, 0, 8.540324360
1, 20, 160000, 100000000, 135, 1514564299, 0, 7.575716102
1, 20, 160000, 100000000, 135, 1523767339, 0, 7.674789699
1, 20, 160000, 100000000, 135, 1460239669, 0, 7.328469821
1, 20, 160000, 100000000, 135, 1523285468, 0, 7.642375942
1, 20, 160000, 100000000, 135, 1590229205, 0, 7.909737858
1, 20, 160000, 100000000, 135, 1568652295, 0, 7.824291281
2, 20, 160000, 1000000, 135, 6774702, 0, 0.041570822
2, 20, 160000, 1000000, 135, 8370401, 0, 0.049182655
2, 20, 160000, 1000000, 135, 9045083, 0, 0.051152601
2, 20, 160000, 1000000, 135, 8535257, 0, 0.048081288
2, 20, 160000, 1000000, 135, 8037028, 0, 0.045049954
2, 20, 160000, 1000000, 135, 8189188, 0, 0.045627047
2, 20, 160000, 1000000, 135, 7866252, 0, 0.044050729
2, 20, 160000, 1000000, 135, 7691447, 0, 0.042650092
2, 20, 160000, 1000000, 135, 8016764, 0, 0.044344306
2, 20, 160000, 1000000, 135, 14047388, 0, 0.076084990
