model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
1, 10, 80000, 100000000, 85, 717586421, 0, 8.253120678
1, 10, 80000, 100000000, 85, 697783798, 0, 7.997991562
1, 10, 80000, 100000000, 85, 695868458, 0, 7.976665594
2, 10, 80000, 1000000, 85, 5495104, 0, 0.074967328
2, 10, 80000, 1000000, 85, 4465809, 0, 0.059141540
2, 10, 80000, 1000000, 85, 4557056, 0, 0.063444872
2, 10, 80000, 1000000, 85, 5164416, 0, 0.068931240
2, 10, 80000, 1000000, 85, 5185533, 0, 0.070301584
2, 10, 80000, 1000000, 85, 5325975, 0, 0.068222009
2, 10, 80000, 1000000, 85, 4321645, 0, 0.057253860
2, 10, 80000, 1000000, 85, 4852527, 0, 0.066234165
2, 10, 80000, 1000000, 85, 4642017, 0, 0.062329416
2, 10, 80000, 1000000, 85, 4808765, 0, 0.065639885
2, 10, 80000, 10000000, 85, 53164842, 0, 0.602303794
2, 10, 80000, 10000000, 85, 48366088, 0, 0.550412867
2, 10, 80000, 10000000, 85, 44840217, 0, 0.505819507
2, 10, 80000, 10000000, 85, 53572128, 0, 0.608628696
2, 10, 80000, 10000000, 85, 47885192, 0, 0.537641668
2, 10, 80000, 10000000, 85, 52400439, 0, 0.590647437
2, 10, 80000, 10000000, 85, 49470516, 0, 0.560929680
2, 10, 80000, 10000000, 85, 53412216, 0, 0.601438375
2, 10, 80000, 10000000, 85, 46121097, 0, 0.518429445
2, 10, 80000, 10000000, 85, 48519102, 0, 0.547134802
2, 10, 80000, 100000000, 85, 466198758, 0, 5.118999671
2, 10, 80000, 100000000, 85, 470441911, 0, 5.152441257
2, 10, 80000, 100000000, 85, 531161361, 0, 5.820912625
2, 10, 80000, 100000000, 85, 445218282, 0, 4.850898357
2, 10, 80000, 100000000, 85, 468618307, 0, 5.126896692
2, 10, 80000, 100000000, 85, 487358372, 0, 5.353922084
2, 10, 80000, 100000000, 85, 487116918, 0, 5.289771388
2, 10, 80000, 100000000, 85, 462098426, 0, 5.068158604
2, 10, 80000, 100000000, 85, 467730980, 0, 5.124495280
2, 10, 80000, 100000000, 85, 475335393, 0, 5.208236654
0, 20, 80000, 1000000, 85, 10980563, 0, 0.117899548
0, 20, 80000, 1000000, 85, 10670078, 0, 0.105744381
0, 20, 80000, 1000000, 85, 10589633, 0, 0.106076990
0, 20, 80000, 1000000, 85, 10640293, 0, 0.106925681
0, 20, 80000, 1000000, 85, 10697482, 0, 0.107338455
0, 20, 80000, 1000000, 85, 10767978, 0, 0.107957587
0, 20, 80000, 1000000, 85, 10690768, 0, 0.107735543
0, 20, 80000, 1000000, 85, 10615817, 0, 0.105690299
0, 20, 80000, 1000000, 85, 10685093, 0, 0.107021028
0, 20, 80000, 1000000, 85, 10661777, 0, 0.106131331
0, 20, 80000, 10000000, 85, 107091767, 0, 1.063713287
0, 20, 80000, 10000000, 85, 108539274, 0, 1.086501915
0, 20, 80000, 10000000, 85, 107027985, 0, 1.074373018
0, 20, 80000, 10000000, 85, 107795196, 0, 1.076935205
0, 20, 80000, 10000000, 85, 107931365, 0, 1.080078251
0, 20, 80000, 10000000, 85, 108101773, 0, 1.086732592
0, 20, 80000, 10000000, 85, 106125950, 0, 1.053984856
0, 20, 80000, 10000000, 85, 107305146, 0, 1.072661718
0, 20, 80000, 10000000, 85, 107684967, 0, 1.082861263
0, 20, 80000, 10000000, 85, 108183256, 0, 1.084186119
0, 20, 80000, 100000000, 85, 1238018132, 0, 11.916905492
0, 20, 80000, 100000000, 85, 1232099934, 0, 11.915106109
0, 20, 80000, 100000000, 85, 1237398017, 0, 11.976605123
0, 20, 80000, 100000000, 85, 1245506271, 0, 12.036772373
0, 20, 80000, 100000000, 85, 1197439318, 0, 11.588749370
0, 20, 80000, 100000000, 85, 1234350477, 0, 11.910260218
0, 20, 80000, 100000000, 85, 1237115790, 0, 11.953519757
0, 20, 80000, 100000000, 85, 1230554650, 0, 11.877979943
0, 20, 80000, 100000000, 85, 1199628460, 0, 11.620006075
0, 20, 80000, 100000000, 85, 1227043490, 0, 11.823515509
1, 20, 80000, 1000000, 85, 17979446, 0, 0.179729728
1, 20, 80000, 1000000, 85, 17090044, 0, 0.163677908
1, 20, 80000, 1000000, 85, 17282670, 0, 0.162847482
1, 20, 80000, 1000000, 85, 17120439, 0, 0.159673664
1, 20, 80000, 1000000, 85, 17410233, 0, 0.163428402
1, 20, 80000, 1000000, 85, 17405534, 0, 0.165077846
1, 20, 80000, 1000000, 85, 18842847, 0, 0.177765061
1, 20, 80000, 1000000, 85, 16402485, 0, 0.155222318
1, 20, 80000, 1000000, 85, 17850907, 0, 0.167349657
1, 20, 80000, 1000000, 85, 17045917, 0, 0.158821984
1, 20, 80000, 10000000, 85, 160197771, 0, 1.519953026
1, 20, 80000, 10000000, 85, 172544419, 0, 1.636774571
1, 20, 80000, 10000000, 85, 166088381, 0, 1.575645908
1, 20, 80000, 10000000, 85, 168157651, 0, 1.599631647
1, 20, 80000, 10000000, 85, 160425614, 0, 1.530565061
1, 20, 80000, 10000000, 85, 170204887, 0, 1.622168787
1, 20, 80000, 10000000, 85, 173319869, 0, 1.645965951
1, 20, 80000, 10000000, 85, 175558388, 0, 1.664327982
