model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
1, 40, 80000, 2000, 85, 197812299, 0, 1.640021326
1, 40, 80000, 2000, 85, 198005719, 0, 1.644168863
1, 40, 80000, 2000, 85, 197190596, 0, 1.629782720
1, 40, 80000, 2000, 85, 197792402, 0, 1.634061129
1, 40, 80000, 2000, 85, 196774215, 0, 1.634570670
1, 40, 80000, 2000, 85, 197881818, 0, 1.643418219
1, 40, 80000, 2000, 85, 198090070, 0, 1.647562506
1, 40, 80000, 2000, 85, 198046977, 0, 1.649935264
1, 40, 80000, 3000, 85, 412198652, 0, 3.300387023
1, 40, 80000, 3000, 85, 410523790, 0, 3.273907436
1, 40, 80000, 3000, 85, 410707383, 0, 3.277540226
1, 40, 80000, 3000, 85, 411925338, 0, 3.296018328
1, 40, 80000, 3000, 85, 411073471, 0, 3.292244964
1, 40, 80000, 3000, 85, 410921189, 0, 3.288638104
1, 40, 80000, 3000, 85, 410423509, 0, 3.278766049
1, 40, 80000, 3000, 85, 411190232, 0, 3.290267712
1, 40, 80000, 3000, 85, 411643478, 0, 3.301478884
1, 40, 80000, 3000, 85, 412160444, 0, 3.306459980
2, 40, 80000, 1000, 85, 92495430, 0, 0.787246705
2, 40, 80000, 1000, 85, 96108763, 0, 0.802331534
2, 40, 80000, 1000, 85, 96707882, 0, 0.807946660
2, 40, 80000, 1000, 85, 95008057, 0, 0.796109145
2, 40, 80000, 1000, 85, 96552121, 0, 0.806599468
2, 40, 80000, 1000, 85, 94971071, 0, 0.803097428
2, 40, 80000, 1000, 85, 95149292, 0, 0.797081382
2, 40, 80000, 1000, 85, 95770446, 0, 0.804710408
2, 40, 80000, 1000, 85, 96186950, 0, 0.806201767
2, 40, 80000, 1000, 85, 95862609, 0, 0.804276809
2, 40, 80000, 2000, 85, 203316313, 0, 1.610204279
2, 40, 80000, 2000, 85, 203283720, 0, 1.614207132
2, 40, 80000, 2000, 85, 204097989, 0, 1.618358259
2, 40, 80000, 2000, 85, 203371245, 0, 1.612414379
2, 40, 80000, 2000, 85, 203441557, 0, 1.614993311
2, 40, 80000, 2000, 85, 201549472, 0, 1.598594039
2, 40, 80000, 2000, 85, 201718722, 0, 1.599623517
