model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
0, 80, 80000, 4000, 85, 727041474, 0, 5.243169723
0, 80, 80000, 4000, 85, 737580997, 0, 5.400498224
0, 80, 80000, 4000, 85, 728981776, 0, 5.266994514
0, 80, 80000, 4000, 85, 725748875, 0, 5.217993165
0, 80, 80000, 4000, 85, 727277008, 0, 5.246294822
0, 80, 80000, 4000, 85, 727516082, 0, 5.269877673
0, 80, 80000, 4000, 85, 732568375, 0, 5.294752042
0, 80, 80000, 4000, 85, 736757086, 0, 5.330378959
1, 80, 80000, 2000, 85, 56829994, 0, 0.461602481
1, 80, 80000, 2000, 85, 56697182, 0, 0.455588054
1, 80, 80000, 2000, 85, 57515844, 0, 0.473043730
1, 80, 80000, 2000, 85, 56782569, 0, 0.461224409
1, 80, 80000, 2000, 85, 56393654, 0, 0.454309755
1, 80, 80000, 2000, 85, 56989234, 0, 0.463770519
1, 80, 80000, 2000, 85, 55679789, 0, 0.448583325
1, 80, 80000, 2000, 85, 56209267, 0, 0.448538724
1, 80, 80000, 2000, 85, 56396890, 0, 0.452016741
1, 80, 80000, 2000, 85, 57185889, 0, 0.464558835
1, 80, 80000, 3000, 85, 182132529, 0, 1.334201146
1, 80, 80000, 3000, 85, 181644371, 0, 1.333225222
1, 80, 80000, 3000, 85, 181579674, 0, 1.342399028
1, 80, 80000, 3000, 85, 181853782, 0, 1.340594396
1, 80, 80000, 3000, 85, 184341447, 0, 1.363150701
1, 80, 80000, 3000, 85, 182800373, 0, 1.375366473
1, 80, 80000, 3000, 85, 178782439, 0, 1.319833230
1, 80, 80000, 3000, 85, 180614895, 0, 1.339542906
1, 80, 80000, 3000, 85, 182632101, 0, 1.349221197
1, 80, 80000, 3000, 85, 181244410, 0, 1.343450559
1, 80, 80000, 4000, 85, 475986025, 0, 3.377224617
1, 80, 80000, 4000, 85, 484109722, 0, 3.437049973
1, 80, 80000, 4000, 85, 485347634, 0, 3.456660397
1, 80, 80000, 4000, 85, 481643604, 0, 3.415541063
