model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko,working_time, working_time1,working_time2
1,24,48000,1000,125,46600528,0,0.368105653,0,368105653
1,24,48000,1000,125,46236454,0,0.370297621,0,370297621
1,24,48000,1000,125,46988711,0,0.372402347,0,372402347
1,24,48000,1000,125,46731265,0,0.367142533,0,367142533
1,24,48000,1000,125,45847234,0,0.363180372,0,363180372
1,24,48000,1000,125,45765203,0,0.368016356,0,368016356
1,24,48000,1000,125,46062138,0,0.368045766,0,368045766
1,24,48000,1000,125,45887212,0,0.361120874,0,361120874
1,24,48000,1000,125,45688237,0,0.368143183,0,368143183
1,24,48000,1000,125,45801274,0,0.357553434,0,357553434
1,24,48000,2000,125,134794333,0,1.837979110,1,83797911
1,24,48000,2000,125,136040607,0,1.862253120,1,86225312
1,24,48000,2000,125,135533711,0,1.962046590,1,96204659
1,24,48000,2000,125,139180552,0,1.129744543,1,129744543
1,24,48000,2000,125,139733163,0,1.113243457,1,113243457
1,24,48000,2000,125,138372876,0,1.974314250,1,97431425
1,24,48000,2000,125,138516247,0,1.106136970,1,106136970
1,24,48000,2000,125,137331070,0,1.892088760,1,89208876
1,24,48000,2000,125,136765824,0,1.106763186,1,106763186
1,24,48000,2000,125,138223218,0,1.659991770,1,65999177
1,24,48000,3000,125,293177960,0,2.384127607,2,384127607
1,24,48000,3000,125,295049843,0,2.333925946,2,333925946
1,24,48000,3000,125,291530443,0,2.338599900,2,338599900
1,24,48000,3000,125,292115524,0,2.320913559,2,320913559
1,24,48000,3000,125,293431927,0,2.340189944,2,340189944
1,24,48000,3000,125,291246629,0,2.349812235,2,349812235
1,24,48000,3000,125,291624925,0,2.309532524,2,309532524
1,24,48000,3000,125,290985033,0,2.340006941,2,340006941
1,24,48000,3000,125,294246317,0,2.360397388,2,360397388
1,24,48000,3000,125,296179235,0,2.361270146,2,361270146
2,24,48000,1000,125,56029092,0,0.393122083,0,393122083
2,24,48000,1000,125,51168753,0,0.407285566,0,407285566
2,24,48000,1000,125,51232046,0,0.407689137,0,407689137
2,24,48000,1000,125,51616079,0,0.408399618,0,408399618
2,24,48000,1000,125,50956901,0,0.408562080,0,408562080
2,24,48000,1000,125,53565171,0,0.416207018,0,416207018
2,24,48000,1000,125,51408377,0,0.410046091,0,410046091
2,24,48000,1000,125,51233207,0,0.408720170,0,408720170
2,24,48000,1000,125,51222769,0,0.408114420,0,408114420
2,24,48000,1000,125,51173270,0,0.407613976,0,407613976
2,24,48000,2000,125,148917221,0,1.196557599,1,196557599
2,24,48000,2000,125,141633792,0,1.126396479,1,126396479
2,24,48000,2000,125,149121567,0,1.196289085,1,196289085
2,24,48000,2000,125,149443770,0,1.192353204,1,192353204
2,24,48000,2000,125,146085136,0,1.165709266,1,165709266
2,24,48000,2000,125,141497562,0,1.124648176,1,124648176
2,24,48000,2000,125,141180302,0,1.126594734,1,126594734
2,24,48000,2000,125,140586371,0,1.125306840,1,125306840
2,24,48000,2000,125,146392630,0,1.172612732,1,172612732
2,24,48000,2000,125,142060611,0,1.129448271,1,129448271
2,24,48000,3000,125,295350501,0,2.361545543,2,361545543
2,24,48000,3000,125,291005969,0,2.322596318,2,322596318
2,24,48000,3000,125,295471839,0,2.363236978,2,363236978
2,24,48000,3000,125,295944311,0,2.365481227,2,365481227
2,24,48000,3000,125,285799073,0,2.279037166,2,279037166
2,24,48000,3000,125,291903610,0,2.341141500,2,341141500
2,24,48000,3000,125,293469402,0,2.343506005,2,343506005
2,24,48000,3000,125,294286722,0,2.352131616,2,352131616
2,24,48000,3000,125,290150442,0,2.314066331,2,314066331
2,24,48000,3000,125,296469456,0,2.376215276,2,376215276
0,48,48000,1000,125,44362374,0,0.373624817,0,373624817
0,48,48000,1000,125,44723884,0,0.364137780,0,364137780
0,48,48000,1000,125,46286930,0,0.363568473,0,363568473
0,48,48000,1000,125,45926274,0,0.366226443,0,366226443
0,48,48000,1000,125,44598518,0,0.358370448,0,358370448
0,48,48000,1000,125,44840950,0,0.367718683,0,367718683
0,48,48000,1000,125,46213322,0,0.362972934,0,362972934
0,48,48000,1000,125,46006352,0,0.363280844,0,363280844
0,48,48000,1000,125,46217411,0,0.361170704,0,361170704
0,48,48000,1000,125,47341431,0,0.405665993,0,405665993
0,48,48000,2000,125,135550435,0,1.857930250,1,85793025
0,48,48000,2000,125,135160725,0,1.672694320,1,67269432
0,48,48000,2000,125,133970361,0,1.876245240,1,87624524
0,48,48000,2000,125,135922991,0,1.396741430,1,39674143
0,48,48000,2000,125,130856050,0,1.715281250,1,71528125
0,48,48000,2000,125,133820275,0,1.591092370,1,59109237
0,48,48000,2000,125,138419140,0,1.821359810,1,82135981
0,48,48000,2000,125,132256986,0,1.536758960,1,53675896
0,48,48000,2000,125,134216331,0,1.885074830,1,88507483
0,48,48000,2000,125,133483911,0,1.431176750,1,43117675
0,48,48000,3000,125,286948362,0,2.299807247,2,299807247
0,48,48000,3000,125,285742249,0,2.283074925,2,283074925
0,48,48000,3000,125,286491088,0,2.292032930,2,292032930
0,48,48000,3000,125,288387263,0,2.313947108,2,313947108
0,48,48000,3000,125,287321591,0,2.291904724,2,291904724
0,48,48000,3000,125,285008791,0,2.260540961,2,260540961
0,48,48000,3000,125,283336189,0,2.271616342,2,271616342
0,48,48000,3000,125,285681520,0,2.313876464,2,313876464
0,48,48000,3000,125,288108577,0,2.300282003,2,300282003
0,48,48000,3000,125,287851985,0,2.274115384,2,274115384
1,48,48000,1000,125,45218329,0,0.359158433,0,359158433
1,48,48000,1000,125,46695559,0,0.366841835,0,366841835
1,48,48000,1000,125,46294071,0,0.410194051,0,410194051
1,48,48000,1000,125,45561163,0,0.360146320,0,360146320
1,48,48000,1000,125,46123662,0,0.362234608,0,362234608
1,48,48000,1000,125,46679751,0,0.365817245,0,365817245
1,48,48000,1000,125,47293580,0,0.391514578,0,391514578
1,48,48000,1000,125,46076115,0,0.372036755,0,372036755
1,48,48000,1000,125,46296451,0,0.366616060,0,366616060
1,48,48000,1000,125,46749270,0,0.365503730,0,365503730
1,48,48000,2000,125,137098160,0,1.641922480,1,64192248
1,48,48000,2000,125,133819421,0,1.735117150,1,73511715
1,48,48000,2000,125,133422937,0,1.864029960,1,86402996
1,48,48000,2000,125,134346092,0,1.635680100,1,63568010
1,48,48000,2000,125,136250201,0,1.814511110,1,81451111
1,48,48000,2000,125,134073998,0,1.758221950,1,75822195
